id	name	rawTweet	postTweet	label	mentions	hashtags
400	sargsyan_arthur	RT @russian_market: YouTube deletes video of Jamala's concert performance back in May 2015. Same refrain lyrics, same music. #Eurovision ht…	2015 back concert deletes eurovision ht jamala lyrics music performance refrain rt video youtube	1	['@russian_market']	['#Eurovision']
400	sargsyan_arthur	RT @russian_market: And scene. @Jamala admits that the music to the Eurovision song 1944 was written before September 2015 @EBU_HQ https://…	1944 2015 admits eurovision music rt scene september song written	1	['@russian_market', '@Jamala', '@EBU_HQ']	[]
430	sdkfz171	RT @russian_market: YouTube deletes video of Jamala's concert performance back in May 2015. Same refrain lyrics, same music. #Eurovision ht…	2015 back concert deletes eurovision ht jamala lyrics music performance refrain rt video youtube	1	['@russian_market']	['#Eurovision']
430	sdkfz171	RT @AchimW: NATO Re-Releases Propaganda Video Politicising Ukraine’s Eurovision Winner Jamala  https://t.co/gwgltm93xw	eurovision jamala nato politicising propaganda re releases rt ukraine video winner	1	['@AchimW']	[]
430	sdkfz171	RT @russian_market: #Oops Poroshenko accidently confirms on TV that Jamala's Eurovision song 1944 is the same song Crimea is ours from Ma…	1944 accidently confirms crimea eurovision jamala ma oops poroshenko rt song song tv	1	['@russian_market']	['#Oops']
354	orestmahlay	RT @Jamalavision: Lmao Jamala basically saying: bye bitch in the nicest possible way. https://t.co/AIGLmJJ1XB	basically bitch bye jamala lmao nicest rt saying way	2	['@Jamalavision']	[]
284	_radikalek	RT @Malinka1102: #Ukraine #EurovisionSongContest  plot is thickening! Who are those anonymous ppl who sponsored #Jamala ? https://t.co/J4LB…	anonymous eurovisionsongcontest jamala plot ppl rt sponsored thickening ukraine	1	['@Malinka1102']	['#Ukraine', '#EurovisionSongContest', '#Jamala']
284	_radikalek	RT @JohnDelacour: #Eurovision rules stipulate a song must be NEW (since Sept). @Jamala sang “1944” in May 2015 https://t.co/T8Pu21hPiM http…	1944 2015 eurovision rt rules sang sept since song stipulate	1	['@JohnDelacour', '@Jamala']	['#Eurovision']
341	Bakom_skynket	RT @russian_market: More videos appear: Jamala - Crimea is ours, Public Concert in Kiev, 18 May 2015. @EBU_HQ  @fkirkorov https://t.co/2n…	18 2015 appear concert crimea jamala kiev ours public rt videos	1	['@russian_market', '@EBU_HQ', '@fkirkorov']	[]
341	Bakom_skynket	RT @russian_market: YouTube starts deleting videos with Jamala's concert performance in May 2015 of Eurovision song. Cache saved. https://t…	2015 cache concert deleting eurovision jamala performance rt saved song starts videos youtube	1	['@russian_market']	[]
39	wavetossed	RT @russian_market: YouTube starts deleting videos with Jamala's concert performance in May 2015 of Eurovision song. Cache saved. https://t…	2015 cache concert deleting eurovision jamala performance rt saved song starts videos youtube	1	['@russian_market']	[]
39	wavetossed	RT @russian_market: YouTube deletes video of Jamala's concert performance back in May 2015. Same refrain lyrics, same music. #Eurovision ht…	2015 back concert deletes eurovision ht jamala lyrics music performance refrain rt video youtube	1	['@russian_market']	['#Eurovision']
427	ObsrvyryxShadow	RT @russian_market: YouTube deletes video of Jamala's concert performance back in May 2015. Same refrain lyrics, same music. #Eurovision ht…	2015 back concert deletes eurovision ht jamala lyrics music performance refrain rt video youtube	1	['@russian_market']	['#Eurovision']
427	ObsrvyryxShadow	RT @russian_market: YouTube starts deleting videos with Jamala's concert performance in May 2015 of Eurovision song. Cache saved. https://t…	2015 cache concert deleting eurovision jamala performance rt saved song starts videos youtube	1	['@russian_market']	[]
39	wavetossed	RT @russian_market: Here is another YouTube video dated back from May 2015 where Jamala sings this year Eurovision song. @EBU_HQ, ouch. htt…	2015 back dated eurovision htt jamala ouch rt sings song video year youtube	1	['@russian_market', '@EBU_HQ']	[]
39	wavetossed	RT @russian_market: #BOOM Eurovision song of Jamala was performed one year ago in May 2015. Another breach of Eurovision rules. @EBU_HQ htt…	2015 ago boom breach eurovision eurovision htt jamala performed rt rules song year	1	['@russian_market', '@EBU_HQ']	['#BOOM']
261	queen_gagarina	Jamala: I will wear a white or a black costume :)  Jamala: *wears a blue costume*	black blue costume costume jamala jamala wear wears white	2	[]	[]
279	MythicalMagixia	RT @queen_gagarina: Jamala: I will wear a white or a black costume :)  Jamala: *wears a blue costume*	black blue costume costume jamala jamala rt wear wears white	2	['@queen_gagarina']	[]
410	BabisSpanos	RT @russian_market: #Oops Poroshenko accidently confirms on TV that Jamala's Eurovision song 1944 is the same song Crimea is ours from Ma…	1944 accidently confirms crimea eurovision jamala ma oops poroshenko rt song song tv	1	['@russian_market']	['#Oops']
410	BabisSpanos	RT @russian_market: Jamala - Bizim QIRIM, better resolution. Kiev concert, 18 May 2015. @EBU_HQ @fkirkorov  https://t.co/qPvavpR4x1	18 2015 bizim concert jamala kiev qirim resolution rt	1	['@russian_market', '@EBU_HQ', '@fkirkorov']	[]
410	BabisSpanos	RT @russian_market: More videos appear: Jamala - Crimea is ours, Public Concert in Kiev, 18 May 2015. @EBU_HQ  @fkirkorov https://t.co/2n…	18 2015 appear concert crimea jamala kiev ours public rt videos	1	['@russian_market', '@EBU_HQ', '@fkirkorov']	[]
410	BabisSpanos	RT @russian_market: YouTube deletes video of Jamala's concert performance back in May 2015. Same refrain lyrics, same music. #Eurovision ht…	2015 back concert deletes eurovision ht jamala lyrics music performance refrain rt video youtube	1	['@russian_market']	['#Eurovision']
410	BabisSpanos	RT @russian_market: YouTube starts deleting videos with Jamala's concert performance in May 2015 of Eurovision song. Cache saved. https://t…	2015 cache concert deleting eurovision jamala performance rt saved song starts videos youtube	1	['@russian_market']	[]
410	BabisSpanos	RT @russian_market: And scene. @Jamala admits that the music to the Eurovision song 1944 was written before September 2015 @EBU_HQ https://…	1944 2015 admits eurovision music rt scene september song written	1	['@russian_market', '@Jamala', '@EBU_HQ']	[]
39	wavetossed	RT @Malinka1102: Who cares any more about following the rules? #Politics come first... #EurovisionSongContest #Jamala https://t.co/fGtXPa8P…	cares eurovisionsongcontest first jamala politics rt rules	1	['@Malinka1102']	['#Politics', '#EurovisionSongContest', '#Jamala']
272	lemonblaze1	RT @queen_gagarina: Jamala: I will wear a white or a black costume :)  Jamala: *wears a blue costume*	black blue costume costume jamala jamala rt wear wears white	2	['@queen_gagarina']	[]
39	wavetossed	RT @Malinka1102: #Ukraine #EurovisionSongContest  plot is thickening! Who are those anonymous ppl who sponsored #Jamala ? https://t.co/J4LB…	anonymous eurovisionsongcontest jamala plot ppl rt sponsored thickening ukraine	1	['@Malinka1102']	['#Ukraine', '#EurovisionSongContest', '#Jamala']
364	fractalhorizon	RT @russian_market: #BOOM Eurovision song of Jamala was performed one year ago in May 2015. Another breach of Eurovision rules. @EBU_HQ htt…	2015 ago boom breach eurovision eurovision htt jamala performed rt rules song year	1	['@russian_market', '@EBU_HQ']	['#BOOM']
364	fractalhorizon	RT @Malinka1102: Who cares any more about following the rules? #Politics come first... #EurovisionSongContest #Jamala https://t.co/fGtXPa8P…	cares eurovisionsongcontest first jamala politics rt rules	1	['@Malinka1102']	['#Politics', '#EurovisionSongContest', '#Jamala']
364	fractalhorizon	RT @Malinka1102: #Ukraine #EurovisionSongContest  plot is thickening! Who are those anonymous ppl who sponsored #Jamala ? https://t.co/J4LB…	anonymous eurovisionsongcontest jamala plot ppl rt sponsored thickening ukraine	1	['@Malinka1102']	['#Ukraine', '#EurovisionSongContest', '#Jamala']
39	wavetossed	RT @OctDalby: So .@jamala wants to commemorate in Kiev not Crimea. Odd.  In 1944 Crimea was (+ is now) part of Russia not Ukraine https://t…	1944 @jamala commemorate crimea crimea kiev now odd part rt russia ukraine	1	['@OctDalby', '@jamala']	[]
431	AVoloshin5	RT @russian_market: #BOOM Eurovision song of Jamala was performed one year ago in May 2015. Another breach of Eurovision rules. @EBU_HQ htt…	2015 ago boom breach eurovision eurovision htt jamala performed rt rules song year	1	['@russian_market', '@EBU_HQ']	['#BOOM']
409	AirlinerRu	RT @russian_market: #Oops Poroshenko accidently confirms on TV that Jamala's Eurovision song 1944 is the same song Crimea is ours from Ma…	1944 accidently confirms crimea eurovision jamala ma oops poroshenko rt song song tv	1	['@russian_market']	['#Oops']
431	AVoloshin5	RT @russian_market: Here is another YouTube video dated back from May 2015 where Jamala sings this year Eurovision song. @EBU_HQ, ouch. htt…	2015 back dated eurovision htt jamala ouch rt sings song video year youtube	1	['@russian_market', '@EBU_HQ']	[]
254	Angryesc	First song today: 1944- Jamala   #Eurovision	1944 eurovision jamala song today	2	[]	['#Eurovision']
323	1i5t3n3r	RT @JudithGoughFCO: Shameless picture of excited fan (me) with @jamala #Eurovision #NextGenUA https://t.co/5a3M9QKymt	eurovision excited fan me nextgenua picture rt shameless	2	['@JudithGoughFCO', '@jamala']	['#Eurovision', '#NextGenUA']
421	vpermuy	RT @1_Earth_United: Eurovision's Dirty Secrets: Another Instrument in a Proxy War Against Russia (Why Jamala Won and La… https://t.co/rtTfO…	dirty eurovision instrument jamala la proxy rt russia secrets war why won	1	['@1_Earth_United']	[]
265	VeraVanHorne	Putin signed the law on rehabilitation of the deported nations (ask @jamala's parents)   Ukrainian president Kuchma vetoed the law earlier.	ask deported earlier kuchma law law nations parents president putin rehabilitation signed ukrainian vetoed	1	['@jamala']	[]
290	mmzhelskaia	RT @ESC_JR: This video makes me smile so much 😄 Jamala is so cute 🙈 Singing along backstage, I think she's a deserving winner☺️ https://t.c…	backstage cute deserving jamala makes rt she singing smile video winner☺️	2	['@ESC_JR']	[]
290	mmzhelskaia	RT @Jamalavision: Lmao Jamala basically saying: bye bitch in the nicest possible way. https://t.co/AIGLmJJ1XB	basically bitch bye jamala lmao nicest rt saying way	2	['@Jamalavision']	[]
407	ChristophHeer52	RT @VeraVanHorne: @marcelsardo So, not only @jamala's song was politically charged, it wasn't even new?.. Any Eurovision rule it DIDN'T bre…	bre charged eurovision new politically rt rule so song	1	['@VeraVanHorne', '@marcelsardo', '@jamala']	[]
221	UmlandAndreas	RT @RutheniaRus: Well done, Russia's Zvezda TV of May 9 : Pentagon and NATO will pay for Jamala's victory at Eurovision https://t.co/KN6m…	done eurovision jamala nato pay pentagon rt russia tv victory zvezda	2	['@RutheniaRus']	[]
280	CalmAfterTheTim	RT @Jamalavision: Lmao Jamala basically saying: bye bitch in the nicest possible way. https://t.co/AIGLmJJ1XB	basically bitch bye jamala lmao nicest rt saying way	2	['@Jamalavision']	[]
396	russian_market	#BOOM Jamala released Eurovision song commercially on 19.06.2015 in Kiev club Atlas. @EBU_HQ https://t.co/LGbgb77RzH https://t.co/9Se1rwEkIg	06 19 2015 atlas boom club commercially eurovision jamala kiev released song	1	['@EBU_HQ']	['#BOOM']
265	VeraVanHorne	RT @ShuramasS: @VeraVanHorne @marcelsardo @jamala  So now weve got corruption even in eurovision wen many shudnt be in it. Its EURO VISION	corruption euro eurovision it rt shudnt vision wen weve	1	['@ShuramasS', '@VeraVanHorne', '@marcelsardo', '@jamala']	[]
274	SteenVadstrup	RT @VictoriaLIVE: .@jamala, #Eurovision winner: I don't have any political statement in my song #VictoriaLIVE https://t.co/E0thCd2pKM	@jamala eurovision political rt song statement victorialive winner	2	['@VictoriaLIVE', '@jamala']	['#Eurovision', '#VictoriaLIVE']
414	5fruits	RT @russian_market: #BOOM Jamala released Eurovision song commercially on 19.06.2015 in Kiev club Atlas. @EBU_HQ https://t.co/LGbgb77RzH ht…	06 19 2015 atlas boom club commercially eurovision ht jamala kiev released rt song	1	['@russian_market', '@EBU_HQ']	['#BOOM']
274	SteenVadstrup	RT @JohnDelacour: #Eurovision rules stipulate a song must be NEW (since Sept). @Jamala sang “1944” in May 2015 https://t.co/T8Pu21hPiM http…	1944 2015 eurovision rt rules sang sept since song stipulate	1	['@JohnDelacour', '@Jamala']	['#Eurovision']
274	SteenVadstrup	RT @russian_market: YouTube deletes video of Jamala's concert performance back in May 2015. Same refrain lyrics, same music. #Eurovision ht…	2015 back concert deletes eurovision ht jamala lyrics music performance refrain rt video youtube	1	['@russian_market']	['#Eurovision']
16	marizar_ud	RT @VeraVanHorne: @marcelsardo So, not only @jamala's song was politically charged, it wasn't even new?.. Any Eurovision rule it DIDN'T bre…	bre charged eurovision new politically rt rule so song	1	['@VeraVanHorne', '@marcelsardo', '@jamala']	[]
381	nat_valen	RT @JohnDelacour: #Eurovision rules stipulate a song must be NEW (since Sept). @Jamala sang “1944” in May 2015 https://t.co/T8Pu21hPiM http…	1944 2015 eurovision rt rules sang sept since song stipulate	1	['@JohnDelacour', '@Jamala']	['#Eurovision']
381	nat_valen	RT @VictoriaLIVE: .@jamala, #Eurovision winner: I don't have any political statement in my song #VictoriaLIVE https://t.co/E0thCd2pKM	@jamala eurovision political rt song statement victorialive winner	2	['@VictoriaLIVE', '@jamala']	['#Eurovision', '#VictoriaLIVE']
409	AirlinerRu	RT @russian_market: #BOOM Jamala released Eurovision song commercially on 19.06.2015 in Kiev club Atlas. @EBU_HQ https://t.co/LGbgb77RzH ht…	06 19 2015 atlas boom club commercially eurovision ht jamala kiev released rt song	1	['@russian_market', '@EBU_HQ']	['#BOOM']
415	Cleox444	RT @russian_market: #BOOM Jamala released Eurovision song commercially on 19.06.2015 in Kiev club Atlas. @EBU_HQ https://t.co/LGbgb77RzH ht…	06 19 2015 atlas boom club commercially eurovision ht jamala kiev released rt song	1	['@russian_market', '@EBU_HQ']	['#BOOM']
282	ESCElliott	RT @EBU_HQ: You created a moment tonight Congrats on working so hard - @jonolasand to @Eurovision winner #Jamala #Eurovision https://t.co…	congrats created eurovision hard jamala moment rt tonight winner working	2	['@EBU_HQ', '@jonolasand', '@Eurovision']	['#Jamala', '#Eurovision']
282	ESCElliott	RT @EBU_HQ: Jamala takes the crown at 61st @Eurovision in #Stockholm #Eurovision #Congratulations #Ukraine Next year in Kyiv! https://t.co/…	61st congratulations crown eurovision jamala kyiv rt stockholm takes ukraine year	2	['@EBU_HQ', '@Eurovision']	['#Stockholm', '#Eurovision', '#Congratulations', '#Ukraine']
298	stingovision	RT @Jamalavision: Lmao Jamala basically saying: bye bitch in the nicest possible way. https://t.co/AIGLmJJ1XB	basically bitch bye jamala lmao nicest rt saying way	2	['@Jamalavision']	[]
